ISO_A2,University,Count,Country,Region,Population
IN,Tilak Maharashtra Vidyapeeth,357,India,Asia,1382345085
IN,Tilka Manjhi Bhagalpur University,357,India,Asia,1382345085
IN,Tripura University,357,India,Asia,1382345085
IN,Tumkur University,357,India,Asia,1382345085
IN,"University of Agricultural Sciences, Bangalore",357,India,Asia,1382345085
IN,"University of Agricultural Sciences, Dharwad",357,India,Asia,1382345085
IN,University of Burdwan,357,India,Asia,1382345085
IN,University of Calcutta,357,India,Asia,1382345085
IN,University of Calicut,357,India,Asia,1382345085
IN,University of Delhi,357,India,Asia,1382345085
IN,University of Health Sciences Andhra Pradesh,357,India,Asia,1382345085
IN,University of Hyderabad,357,India,Asia,1382345085
IN,University of Jammu,357,India,Asia,1382345085
IN,University of Kalyani,357,India,Asia,1382345085
IN,University of Kashmir,357,India,Asia,1382345085
IN,University of Kerala,357,India,Asia,1382345085
IN,University of Kota,357,India,Asia,1382345085
IN,University of Lucknow,357,India,Asia,1382345085
IN,University of Madras,357,India,Asia,1382345085
IN,University of Media Arts,357,India,Asia,1382345085
IN,University of Mumbai,357,India,Asia,1382345085
IN,University of Music and Fine Arts,357,India,Asia,1382345085
IN,University of Mysore,357,India,Asia,1382345085
IN,University of North Bengal,357,India,Asia,1382345085
IN,University of Pune,357,India,Asia,1382345085
IN,University of Rajasthan,357,India,Asia,1382345085
IN,University of Roorkee,357,India,Asia,1382345085
IN,Utkal University,357,India,Asia,1382345085
IN,Uttarakhand Open University ,357,India,Asia,1382345085
IN,Uttarakhand Technical University,357,India,Asia,1382345085
IN,Uttar Pradesh Technical University,357,India,Asia,1382345085
IN,Vardhaman Mahaveer Open University,357,India,Asia,1382345085
IN,VBS Purvanchal University,357,India,Asia,1382345085
IN,Veer Kunwar Singh University,357,India,Asia,1382345085
IN,Veer Surendra Sai University of Technology,357,India,Asia,1382345085
IN,Vellore Institute of Technology,357,India,Asia,1382345085
IN,Vidyasagar University,357,India,Asia,1382345085
IN,Vignan University,357,India,Asia,1382345085
IN,Vikrama Simhapuri University,357,India,Asia,1382345085
IN,Vikram University,357,India,Asia,1382345085
IN,Vinayaka Mission's Research Foundation-Deemed University,357,India,Asia,1382345085
IN,Vinoba Bhave University,357,India,Asia,1382345085
IN,Visva-Bharati University,357,India,Asia,1382345085
IN,Visvesvaraya National Institute of Technology,357,India,Asia,1382345085
IN,Visvesvaraya Technological University,357,India,Asia,1382345085
IN,West Bengal University of Animal and Fishery Sciences,357,India,Asia,1382345085
IN,West Bengal University of Technology,357,India,Asia,1382345085
IN,Yashawantrao Chavan Maharashtra Open University,357,India,Asia,1382345085
IS,Bifrost School of Business,10,Iceland,Europe,341628
IS,Holar University College,10,Iceland,Europe,341628
IS,Hvanneyri Agricultural University,10,Iceland,Europe,341628
IS,Iceland Academy of the Arts,10,Iceland,Europe,341628
IS,Iceland University of Education,10,Iceland,Europe,341628
IS,ReykjavÃ­k University,10,Iceland,Europe,341628
IS,Technological University of Iceland,10,Iceland,Europe,341628
IS,University Centre of the Westfjords,10,Iceland,Europe,341628
IS,University of Akureyri,10,Iceland,Europe,341628
IS,University of Iceland,10,Iceland,Europe,341628
HU,Academy of Drama and Film,37,Hungary,Europe,9655983
HU,Andrassy Gyula German Speaking University Budapest,37,Hungary,Europe,9655983
HU,Avicenna International College,37,Hungary,Europe,9655983
HU,Budapest Buddhist University,37,Hungary,Europe,9655983
HU,Budapest University of Economic Sciences and Public Administration,37,Hungary,Europe,9655983
HU,Central European University,37,Hungary,Europe,9655983
HU,College of Dunaujvaros,37,Hungary,Europe,9655983
HU,DÃ¡niel Berzsenyi Teacher Training College,37,Hungary,Europe,9655983
HU,Debrecen University of Agricultural Sciences,37,Hungary,Europe,9655983
HU,EÃ¶tvÃ¶s Lorand University,37,Hungary,Europe,9655983
HU,Esztergom Theological College,37,Hungary,Europe,9655983
HU,Haynal Imre University of Health Sciences Budapest,37,Hungary,Europe,9655983
HU,Hungarian Academy of Craft and Design,37,Hungary,Europe,9655983
HU,Hungarian Academy of Fine Arts Budapest,37,Hungary,Europe,9655983
HU,Hungarian University of Physical Education,37,Hungary,Europe,9655983
HU,Janus Pannonius University,37,Hungary,Europe,9655983
HU,KÃ¡rol GÃ¡spÃ¡r University of the Reformed Church,37,Hungary,Europe,9655983
HU,Kodolanyi Janos University College,37,Hungary,Europe,9655983
HU,Kossuth Lajos University,37,Hungary,Europe,9655983
HU,Liszt Ferenc Academy of Music Budapest,37,Hungary,Europe,9655983
HU,PÃ¡zmÃ¡ny PÃ©ter Catholic University,37,Hungary,Europe,9655983
HU,Reformed Theological Academy of Debrecen,37,Hungary,Europe,9655983
HU,SÃ©chenyi IstvÃ¡n University,37,Hungary,Europe,9655983
HU,Semmelweis University of Medical Sciences,37,Hungary,Europe,9655983
HU,Szent IstvÃ¡n University,37,Hungary,Europe,9655983
HU,Technical University of Budapest,37,Hungary,Europe,9655983
HU,University Medical School of Debrecen,37,Hungary,Europe,9655983
HU,University Medical School of PÃ©cs,37,Hungary,Europe,9655983
HU,University of Debrecen ,37,Hungary,Europe,9655983
HU,University of Horticulture and Food Industry,37,Hungary,Europe,9655983
HU,University of Miskolc,37,Hungary,Europe,9655983
HU,University of Pannonia,37,Hungary,Europe,9655983
HU,University of Pecs,37,Hungary,Europe,9655983
HU,University of Sopron,37,Hungary,Europe,9655983
HU,University of Szeged,37,Hungary,Europe,9655983
HU,University of Veterinary Science,37,Hungary,Europe,9655983
HU,University of West Hungary,37,Hungary,Europe,9655983
HK,Chinese University of Hong Kong,12,Hong Kong,Asia,7507523
HK,Chu Hai College,12,Hong Kong,Asia,7507523
HK,City University of Hong Kong,12,Hong Kong,Asia,7507523
HK,Hong Kong Academy for Performing Arts ,12,Hong Kong,Asia,7507523
HK,Hong Kong Baptist University,12,Hong Kong,Asia,7507523
HK,Hong Kong Institute of Education,12,Hong Kong,Asia,7507523
HK,Hong Kong Polytechnic University,12,Hong Kong,Asia,7507523
HK,Hong Kong Shue Yan College,12,Hong Kong,Asia,7507523
HK,Hong Kong University of Science and Technology,12,Hong Kong,Asia,7507523
HK,Lingnan University,12,Hong Kong,Asia,7507523
HK,Open University of Hong Kong,12,Hong Kong,Asia,7507523
HK,University of Hong Kong,12,Hong Kong,Asia,7507523
HN,Escuela Agricola Panamericana Zamorano,9,Honduras,Americas,9931333
HN,Universidad CatÃ³lica de Honduras,9,Honduras,Americas,9931333
HN,Universidad de San Pedro Sula,9,Honduras,Americas,9931333
HN,Universidad JosÃ© Cecilio del Valle,9,Honduras,Americas,9931333
HN,Universidad Metropolitana de Honduras,9,Honduras,Americas,9931333
HN,Universidad Nacional AutÃ³noma de Honduras,9,Honduras,Americas,9931333
HN,"Universidad PedagÃ³gica Nacional ""Francisco MorazÃ¡n""",9,Honduras,Americas,9931333
HN,Universidad TecnolÃ³gica Centroamericana,9,Honduras,Americas,9931333
HN,Universidad TecnolÃ³gica de Honduras,9,Honduras,Americas,9931333
VA,Athenaeum Pontificium Regina Apostolorum,6,Holy See,Europe,801
VA,Pontifcia UniversitÃ  Gregoriana,6,Holy See,Europe,801
VA,Pontifcia Universitas a S.Thomas Aquinate in Urbe,6,Holy See,Europe,801
VA,Pontifcia Universitas Lateranensis,6,Holy See,Europe,801
VA,Pontifcia UniversitÃ  Urbaniana,6,Holy See,Europe,801
VA,UniversitÃ  Pontifcia Salesiana,6,Holy See,Europe,801
HT,American University of the Caribbean,6,Haiti,Americas,11426356
HT,UniversitÃ© ChrÃ©tienne du Nord d'Haiti,6,Haiti,Americas,11426356
HT,UniversitÃ© d'Etat d'Haiti,6,Haiti,Americas,11426356
HT,UniversitÃ© Ã‰piscopale d'Haiti,6,Haiti,Americas,11426356
HT,UniversitÃ© Notre Dame d'HaÃ¯ti,6,Haiti,Americas,11426356
HT,UniversitÃ© Quisqueya,6,Haiti,Americas,11426356
GY,Gemsville Technical University,4,Guyana,Americas,787215
GY,Greenheart Medical School,4,Guyana,Americas,787215
GY,Texila American University,4,Guyana,Americas,787215
GY,University of Guyana,4,Guyana,Americas,787215
GN,UniversitÃ© Gamal Abdel Nasser de Conakry,4,Guinea,Africa,13191279
GN,UniversitÃ© Julius Nyerere Kankan,4,Guinea,Africa,13191279
GN,UniversitÃ© Kofi Annan,4,Guinea,Africa,13191279
GN,UniversitÃ© Thierno Amadou Diallo,4,Guinea,Africa,13191279
GT,Centro Universitario Ciudad Vieja,11,Guatemala,Americas,17971382
GT,Centro Universitario de Occidente,11,Guatemala,Americas,17971382
GT,Universidad del Istmo,11,Guatemala,Americas,17971382
GT,Universidad del Valle de Guatemala,11,Guatemala,Americas,17971382
GT,Universidad de San Carlos de Guatemala,11,Guatemala,Americas,17971382
GT,Universidad Francisco MarroquÃ­n,11,Guatemala,Americas,17971382
GT,Universidad Galileo,11,Guatemala,Americas,17971382
GT,Universidad Mariano GÃ¡lvez,11,Guatemala,Americas,17971382
GT,Universidad Panamericana,11,Guatemala,Americas,17971382
GT,Universidad Rafael LandÃ­var,11,Guatemala,Americas,17971382
GT,Universidad Rural de Guatemala,11,Guatemala,Americas,17971382
GU,University of Guam,1,Guam,Oceania,169031
GP,UniversitÃ© des Antilles et de la Guyane,1,Guadeloupe,Americas,400136
GD,St. George's University,1,Grenada,Americas,112614
GL,University of Greenland,1,Greenland,Americas,56787
GR,Aegean University,50,Greece,Europe,10413936
GR,Agricultural University of Athens,50,Greece,Europe,10413936
GR,American College of Greece,50,Greece,Europe,10413936
GR,American College of Thessaloniki,50,Greece,Europe,10413936
GR,Aristotle University of Thessaloniki,50,Greece,Europe,10413936
GR,Athens Graduate School of Management (AGSM),50,Greece,Europe,10413936
GR,Athens Laboratory of Business Administration (ALBA),50,Greece,Europe,10413936
GR,Athens School of Fine Arts,50,Greece,Europe,10413936
GR,Athens University of Economics and Business,50,Greece,Europe,10413936
GR,City University Athens,50,Greece,Europe,10413936
GR,DEI Bachelor & Master Degrees,50,Greece,Europe,10413936
GR,Dimocritus University of Thrace,50,Greece,Europe,10413936
GR,"European University, Athens Campus",50,Greece,Europe,10413936
GR,Harokopio University,50,Greece,Europe,10413936
GR,Hellenic Army Academy,50,Greece,Europe,10413936
GR,Hellenic Open University,50,Greece,Europe,10413936
GR,Institute of Management Development - Ohrid,50,Greece,Europe,10413936
GR,Institute of Management & Enteurpreneurship of South East Europe,50,Greece,Europe,10413936
GR,International Hellenic University,50,Greece,Europe,10413936
GR,Ionian University Corfu,50,Greece,Europe,10413936
GR,National Technical University of Athens,50,Greece,Europe,10413936
GR,Panteios University of Economics and Political Sciences Athens,50,Greece,Europe,10413936
GR,Technical University of Crete,50,Greece,Europe,10413936
GR,Technological Education Institute of Athens,50,Greece,Europe,10413936
GR,Technological Education Institute of Epiros,50,Greece,Europe,10413936
GR,"Technological Education Institute of Halkida, Euboea",50,Greece,Europe,10413936
GR,Technological Education Institute of Heraklion,50,Greece,Europe,10413936
GR,Technological Education Institute of Kalamata,50,Greece,Europe,10413936
GR,Technological Education Institute of Kavala,50,Greece,Europe,10413936
GR,Technological Education Institute of Kozani,50,Greece,Europe,10413936
GR,Technological Education Institute of Lamia,50,Greece,Europe,10413936
GR,Technological Education Institute of Larissa,50,Greece,Europe,10413936
GR,Technological Education Institute of Mesologgi,50,Greece,Europe,10413936
GR,Technological Education Institute of Patras,50,Greece,Europe,10413936
GR,Technological Education Institute of Piraeus,50,Greece,Europe,10413936
GR,Technological Education Institute of Serres,50,Greece,Europe,10413936
GR,Technological Education Institute of Thessaloniki,50,Greece,Europe,10413936
GR,University of Athens,50,Greece,Europe,10413936
GR,University of Central Greece,50,Greece,Europe,10413936
GR,University of Crete,50,Greece,Europe,10413936
GR,University of Indianapolis in Athens,50,Greece,Europe,10413936
GR,University of Ioannina,50,Greece,Europe,10413936
GR,University of LaVerne in Athens,50,Greece,Europe,10413936
GR,University of Macedonia,50,Greece,Europe,10413936
GR,University of Patras,50,Greece,Europe,10413936
GR,University of Peloponnese,50,Greece,Europe,10413936
GR,University of Piraeus,50,Greece,Europe,10413936
GR,University of Thessaly,50,Greece,Europe,10413936
GR,University of Western Macedonia,50,Greece,Europe,10413936
GR,"Yorker International University, Athens",50,Greece,Europe,10413936
GH,Accra Polytechnic ,26,Ghana,Africa,31181428
GH,"Akrofi-Christaller Institute of Theeology, Mission and  Culture",26,Ghana,Africa,31181428
GH,All Nations University College,26,Ghana,Africa,31181428
GH,Ashesi University,26,Ghana,Africa,31181428
GH,Cape Coast Polytechnic ,26,Ghana,Africa,31181428
GH,Central University College,26,Ghana,Africa,31181428
GH,Ghana Christian University College,26,Ghana,Africa,31181428
GH,Ghana Institute of Management and Public Administration (GIMPA),26,Ghana,Africa,31181428
GH,Ghana Telecom University College,26,Ghana,Africa,31181428
GH,Ho Polytechnic ,26,Ghana,Africa,31181428
GH,Islamic University College,26,Ghana,Africa,31181428
GH,Koforidua Polytechnic ,26,Ghana,Africa,31181428
GH,Kumasi Polytechnic ,26,Ghana,Africa,31181428
GH,Kwame Nkrumah University of Science and Technology,26,Ghana,Africa,31181428
GH,Lancaster University Ghana,26,Ghana,Africa,31181428
GH,Pan African Christian University College,26,Ghana,Africa,31181428
GH,Prempeh College,26,Ghana,Africa,31181428
GH,Presbyterian University College,26,Ghana,Africa,31181428
GH,Regent University College of Science and Technology  ,26,Ghana,Africa,31181428
GH,Takoradi Polytechnic ,26,Ghana,Africa,31181428
GH,Trinity Theological Seminary,26,Ghana,Africa,31181428
GH,University for Development Studies,26,Ghana,Africa,31181428
GH,University of Cape Coast,26,Ghana,Africa,31181428
GH,"University of Education, Winneba",26,Ghana,Africa,31181428
GH,University of Ghana,26,Ghana,Africa,31181428
GH,Valley View University,26,Ghana,Africa,31181428
DE,"AKAD Hochschulen fÃ¼r BerufstÃ¤tige, Fachhochschule Leipzig",283,Germany,Europe,83830972
DE,Albert-Ludwigs-UniversitÃ¤t Freiburg,283,Germany,Europe,83830972
DE,Alice-Salomon-Fachhochschule fÃ¼r Sozialarbeit und SozialpÃ¤dagogik Berlin,283,Germany,Europe,83830972
DE,Augustana Hochschule Neuendettelsau,283,Germany,Europe,83830972
DE,Bauhaus UniversitÃ¤t Weimar,283,Germany,Europe,83830972
DE,Bayerische Julius-Maximilians-UniversitÃ¤t WÃ¼rzburg,283,Germany,Europe,83830972
DE,Bergische UniversitÃ¤t Gesamthochschule Wuppertal,283,Germany,Europe,83830972
DE,BiTS - Business and Information Technology School gGmbH,283,Germany,Europe,83830972
DE,Brandenburgische Technische UniversitÃ¤t Cottbus,283,Germany,Europe,83830972
DE,Carl von Ossietzky UniversitÃ¤t Oldenburg,283,Germany,Europe,83830972
DE,Christian-Albrechts-UniversitÃ¤t Kiel,283,Germany,Europe,83830972
DE,Cologne Business School,283,Germany,Europe,83830972
DE,Deutsche Hochschule fÃ¼r Verwaltungswissenschaften Speyer,283,Germany,Europe,83830972
DE,Deutsche Sporthochschule KÃ¶ln,283,Germany,Europe,83830972
DE,Deutsche Telekom Fachhochschule Leipzig,283,Germany,Europe,83830972
DE,"Deutsch-Ordens Fachhochschule Riedlingen, Hochschule fÃ¼r Wirtschaft",283,Germany,Europe,83830972
DE,DIPLOMA-Fachhochschule Ã–lsnitz/Vogtland,283,Germany,Europe,83830972
DE,Duale Hochschule Baden-WÃ¼rttemberg,283,Germany,Europe,83830972
DE,E.A.P. EuropÃ¤ische Wirtschaftshochschule Berlin,283,Germany,Europe,83830972
DE,Eberhard-Karls-UniversitÃ¤t TÃ¼bingen,283,Germany,Europe,83830972
DE,Ernst-Moritz-Arndt UniversitÃ¤t Greifswald,283,Germany,Europe,83830972
DE,Europa Fachhochschule Fresenius,283,Germany,Europe,83830972
DE,EuropÃ¤ische Betriebswirtschafts-Akademie,283,Germany,Europe,83830972
DE,EuropÃ¤ische Fachhochschule,283,Germany,Europe,83830972
DE,Europa-UniversitÃ¤t Viadrina Frankfurt (Oder),283,Germany,Europe,83830972
DE,European Business School SchloÃŸ Reichartshausen,283,Germany,Europe,83830972
DE,European College of Liberal Arts,283,Germany,Europe,83830972
DE,European Management School,283,Germany,Europe,83830972
DE,"Evangelische Fachhochschule Berlin, Fachhochschule fÃ¼r Sozialarbeit und SozialpÃ¤dagogik",283,Germany,Europe,83830972
DE,Evangelische Fachhochschule Darmstadt,283,Germany,Europe,83830972
DE,"Evangelische Fachhochschule Freiburg, Hochschule fÃ¼r Soziale Arbeit, Diakonie und ReligionspÃ¤dagogik",283,Germany,Europe,83830972
DE,"Evangelische Fachhochschule fÃ¼r ReligionspÃ¤dagogik, und Gemeindediakonie Moritzburg",283,Germany,Europe,83830972
DE,"Evangelische Fachhochschule fÃ¼r SozialpÃ¤dagogik der ""Diakonenanstalt des Rauhen Hauses"" Hamburg",283,Germany,Europe,83830972
DE,Evangelische Fachhochschule Hannover,283,Germany,Europe,83830972
DE,Evangelische Fachhochschule Ludwigshafen Hochschule fÃ¼r Sozial- und Gesundheitswesen,283,Germany,Europe,83830972
DE,Evangelische Fachhochschule NÃ¼rnberg,283,Germany,Europe,83830972
DE,"Evangelische Fachhochschule Reutlingen-Ludwigsburg, Hochschule fÃ¼r Soziale Arbeit, ReligionspÃ¤dagogik und Diakonie",283,Germany,Europe,83830972
DE,Evangelische Fachhochschule Rheinland-Westfalen-Lippe,283,Germany,Europe,83830972
DE,Evangelische Hochschule fÃ¼r Soziale Arbeit Dresden (FH),283,Germany,Europe,83830972
DE,Fachhochschule Aachen,283,Germany,Europe,83830972
DE,Fachhochschule Aschaffenburg,283,Germany,Europe,83830972
DE,Fachhochschule Augsburg,283,Germany,Europe,83830972
DE,"Fachhochschule Biberach, Hochschule fÃ¼r Bauwesen und Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Bielefeld,283,Germany,Europe,83830972
DE,Fachhochschule Bingen,283,Germany,Europe,83830972
DE,Fachhochschule Bochum,283,Germany,Europe,83830972
DE,Fachhochschule Bonn-Rhein-Sieg,283,Germany,Europe,83830972
DE,Fachhochschule Brandenburg,283,Germany,Europe,83830972
DE,Fachhochschule Braunschweig/WolfenbÃ¼ttel,283,Germany,Europe,83830972
DE,Fachhochschule Deggendorf,283,Germany,Europe,83830972
DE,Fachhochschule der Wirtschaft,283,Germany,Europe,83830972
DE,Fachhochschule des Mittelstandes (FHM),283,Germany,Europe,83830972
DE,Fachhochschule Dortmund,283,Germany,Europe,83830972
DE,Fachhochschule DÃ¼sseldorf,283,Germany,Europe,83830972
DE,Fachhochschule Eberswalde,283,Germany,Europe,83830972
DE,Fachhochschule Erfurt,283,Germany,Europe,83830972
DE,Fachhochschule Flensburg,283,Germany,Europe,83830972
DE,Fachhochschule Frankfurt am Main,283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r das Ã¶ffentliche Bibliothekswesen Bonn,283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r die Wirtschaft,283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r Oekonomie und Management (FOM),283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r Technik und Wirtschaft Berlin,283,Germany,Europe,83830972
DE,"Fachhochschule Furtwangen, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r Verwaltung und Rechtspflege Berlin,283,Germany,Europe,83830972
DE,Fachhochschule fÃ¼r Wirtschaft Berlin,283,Germany,Europe,83830972
DE,Fachhochschule Gelsenkirchen,283,Germany,Europe,83830972
DE,Fachhochschule GieÃŸen-Friedberg,283,Germany,Europe,83830972
DE,Fachhochschule Hamburg,283,Germany,Europe,83830972
DE,Fachhochschule Hannover,283,Germany,Europe,83830972
DE,Fachhochschule Heidelberg,283,Germany,Europe,83830972
DE,"Fachhochschule Heilbronn, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,"Fachhochschule Hildesheim/Holzminden/GÃ¶ttingen, Hochschule fÃ¼r angewandte Wissenschaft und Kunst",283,Germany,Europe,83830972
DE,Fachhochschule Hof,283,Germany,Europe,83830972
DE,Fachhochschule Ingolstadt,283,Germany,Europe,83830972
DE,Fachhochschule Jena,283,Germany,Europe,83830972
DE,Fachhochschule Kaiserslautern,283,Germany,Europe,83830972
DE,"Fachhochschule Kempten, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Kiel,283,Germany,Europe,83830972
DE,Fachhochschule Koblenz,283,Germany,Europe,83830972
DE,Fachhochschule KÃ¶ln,283,Germany,Europe,83830972
DE,"Fachhochschule Konstanz, Hochschule fÃ¼r Technik, Wirtschaft und Gestaltung",283,Germany,Europe,83830972
DE,"Fachhochschule Landshut, Hochschule fÃ¼r Wirtschaft - Sozialwesen - Technik",283,Germany,Europe,83830972
DE,Fachhochschule Lausitz,283,Germany,Europe,83830972
DE,Fachhochschule Lippe,283,Germany,Europe,83830972
DE,Fachhochschule LÃ¼beck,283,Germany,Europe,83830972
DE,"Fachhochschule Ludwigshafen, Hochschule fÃ¼r Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Mainz,283,Germany,Europe,83830972
DE,"Fachhochschule Mannheim, Hochschule fÃ¼r Sozialwesen",283,Germany,Europe,83830972
DE,"Fachhochschule Mannheim, Hochschule fÃ¼r Technik und Gestaltung",283,Germany,Europe,83830972
DE,Fachhochschule Merseburg,283,Germany,Europe,83830972
DE,Fachhochschule MÃ¼nchen,283,Germany,Europe,83830972
DE,Fachhochschule MÃ¼nster,283,Germany,Europe,83830972
DE,Fachhochschule Neubrandenburg,283,Germany,Europe,83830972
DE,Fachhochschule Neu-Ulm,283,Germany,Europe,83830972
DE,Fachhochschule Niederrhein,283,Germany,Europe,83830972
DE,Fachhochschule Nordhausen,283,Germany,Europe,83830972
DE,Fachhochschule Nordhessen,283,Germany,Europe,83830972
DE,Fachhochschule Nordostniedersachsen,283,Germany,Europe,83830972
DE,"Fachhochschule NÃ¼rtingen, Hochschule fÃ¼r Wirtschaft, Landwirtschaft und Landespflege",283,Germany,Europe,83830972
DE,"Fachhochschule Offenburg, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven,283,Germany,Europe,83830972
DE,Fachhochschule OsnabrÃ¼ck,283,Germany,Europe,83830972
DE,"Fachhochschule Pforzheim, Hochschule fÃ¼r Gestaltung, Technik und Wirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Potsdam,283,Germany,Europe,83830972
DE,Fachhochschule Ravensburg-Weingarten,283,Germany,Europe,83830972
DE,Fachhochschule Regensburg,283,Germany,Europe,83830972
DE,"Fachhochschule Reutlingen, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,"Fachhochschule Rosenheim, Hochschule fÃ¼r Technik und Wirtschaft",283,Germany,Europe,83830972
DE,"Fachhochschule Rottenburg, Hochschule fÃ¼r Forstwirtschaft",283,Germany,Europe,83830972
DE,Fachhochschule Schmalkalden,283,Germany,Europe,83830972
DE,"Fachhochschule SchwÃ¤bisch GmÃ¼nd, Hochschule fÃ¼r Gestaltung",283,Germany,Europe,83830972
DE,"Fachhochschule SchwÃ¤bisch Hall, Hochschule fÃ¼r Gestaltung",283,Germany,Europe,83830972
DE,Fachhochschule Stralsund,283,Germany,Europe,83830972
DE,"Fachhochschule Stuttgart, Hochschule der Medien",283,Germany,Europe,83830972
DE,"Fachhochschule Stuttgart, Hochschule fÃ¼r Technik",283,Germany,Europe,83830972
DE,"Fachhochschule Trier, Hochschule fÃ¼r Technik, Wirtschaft und Gestaltung",283,Germany,Europe,83830972
DE,"Fachhochschule Ulm, Hochschule fÃ¼r Technik",283,Germany,Europe,83830972
DE,"Fachhochschule und Berufskollegs NTA, Prof.Dr. GrÃ¼bler gemein. GmbH",283,Germany,Europe,83830972
DE,Fachhochschule Wedel,283,Germany,Europe,83830972
DE,Fachhochschule Weihenstephan,283,Germany,Europe,83830972
DE,"Fachhochschule WestkÃ¼ste, Hochschule fÃ¼r Wirtschaft und Technik",283,Germany,Europe,83830972
DE,Fachhochschule Wiesbaden,283,Germany,Europe,83830972
DE,Fachhochschule Worms,283,Germany,Europe,83830972
DE,Fachhochschule WÃ¼rzburg - Schweinfurt,283,Germany,Europe,83830972
DE,Fern-Fachhochschule Hamburg,283,Germany,Europe,83830972
DE,FernuniversitÃ¤t Gesamthochschule Hagen,283,Germany,Europe,83830972
DE,Freie Kunst-StudienstÃ¤tte Ottersberg,283,Germany,Europe,83830972
DE,Freie UniversitÃ¤t Berlin,283,Germany,Europe,83830972
DE,Friedrich-Alexander UniversitÃ¤t Erlangen-NÃ¼rnberg,283,Germany,Europe,83830972
DE,Friedrich-Schiller UniversitÃ¤t Jena,283,Germany,Europe,83830972
DE,Georg-August UniversitÃ¤t GÃ¶ttingen,283,Germany,Europe,83830972
DE,Georg-Simon-Ohm-Fachhochschule NÃ¼rnberg,283,Germany,Europe,83830972
DE,Gustav-Siewerth-Akademie,283,Germany,Europe,83830972
DE,Hafencity UniversitÃ¤t Hamburg,283,Germany,Europe,83830972
DE,Handelshochschule Leipzig,283,Germany,Europe,83830972
DE,Heinrich-Heine UniversitÃ¤t DÃ¼sseldorf,283,Germany,Europe,83830972
DE,Hertie School of Governance,283,Germany,Europe,83830972
DE,Hochschule Albstadt-Sigmaringen,283,Germany,Europe,83830972
DE,"Hochschule Anhalt (FH), Hochschule fÃ¼r angewandte Wissenschaften",283,Germany,Europe,83830972
DE,Hochschule Bremen,283,Germany,Europe,83830972
DE,Hochschule Bremerhaven,283,Germany,Europe,83830972
DE,Hochschule Coburg,283,Germany,Europe,83830972
DE,Hochschule Darmstadt,283,Germany,Europe,83830972
DE,Hochschule Esslingen,283,Germany,Europe,83830972
DE,Hochschule Fulda,283,Germany,Europe,83830972
DE,"Hochschule fÃ¼r Bankwirtschaft (HfB), Private Fachhochschule der Bankakademie",283,Germany,Europe,83830972
DE,Hochschule fÃ¼r BerufstÃ¤tige Rendsburg,283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Internationales Management,283,Germany,Europe,83830972
DE,Hochschule fÃ¼r JÃ¼dische Studien Heidelberg,283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Philosophie MÃ¼nchen,283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Politik (HFP),283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Technik und Wirtschaft des Saarlandes,283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Technik und Wirtschaft Dresden (FH),283,Germany,Europe,83830972
DE,Hochschule fÃ¼r Technik und Wirtschaft Karlsruhe,283,Germany,Europe,83830972
DE,"Hochschule fÃ¼r Technik, Wirtschaft und Kultur Leipzig (FH)",283,Germany,Europe,83830972
DE,"Hochschule Harz, Hochschule fÃ¼r angewandte Wissenschaften (FH)",283,Germany,Europe,83830972
DE,Hochschule Magdeburg-Stendal (FH),283,Germany,Europe,83830972
DE,Hochschule Mittweida (FH),283,Germany,Europe,83830972
DE,Hochschule Vechta,283,Germany,Europe,83830972
DE,"Hochschule Wismar, Fachhochschule fÃ¼r Technik, Wirtschaft und Gestaltung",283,Germany,Europe,83830972
DE,Hochschule Zittau/GÃ¶rlitz (FH),283,Germany,Europe,83830972
DE,Humboldt UniversitÃ¤t Berlin,283,Germany,Europe,83830972
DE,HWP - Hamburger UniversitÃ¤t fÃ¼r Wirtschaft und Politik,283,Germany,Europe,83830972
DE,Internationale Fachhochschule Aalen,283,Germany,Europe,83830972
DE,Internationale Fachhochschule Bad Honnef,283,Germany,Europe,83830972
DE,Internationales Hochschulinstitut Zittau,283,Germany,Europe,83830972
DE,International School of Management ISM Dortmund,283,Germany,Europe,83830972
DE,"International School of New Media, University of LÃ¼beck",283,Germany,Europe,83830972
