ISO_A2,University,Count,Country
PL,University of Insurance and Banking in Warsaw,131,Poland
PL,University of Lodz,131,Poland
PL,University of Lower Silesia of the Association for the Advancement of Education in Wroclaw.,131,Poland
PL,University of Management and Marketing,131,Poland
PL,University of Opole,131,Poland
PL,University of Silesia,131,Poland
PL,University of Szczecin,131,Poland
PL,University of Technology and Life Sciences,131,Poland
PL,University of Wamia and Masuria in Olsztyn,131,Poland
PL,University of Warsaw,131,Poland
PL,University of Wroclaw,131,Poland
PL,University School of Physical Education,131,Poland
PL,Walcz College,131,Poland
PL,Warsaw School of Economics,131,Poland
PL,Warsaw School of Information Technology,131,Poland
PL,Warsaw School of Social Psychology,131,Poland
PL,West Pomeranian Business School in Szczecin,131,Poland
PL,Zachodniopomorska School of Science and Engineering,131,Poland
PH,Adamson University,117,Philippines
PH,Adventist University of the Philippines,117,Philippines
PH,Angeles University,117,Philippines
PH,Aquinas University,117,Philippines
PH,Araullo University,117,Philippines
PH,Arellano University,117,Philippines
PH,Ateneo de Davao University,117,Philippines
PH,Ateneo de Manila University,117,Philippines
PH,Ateneo de Naga University,117,Philippines
PH,Ateneo de Zamboanga University,117,Philippines
PH,Benguet State University,117,Philippines
PH,Bicol University,117,Philippines
PH,Bulacan State University,117,Philippines
PH,Cagayan State University,117,Philippines
PH,Capitol University,117,Philippines
PH,Central Luzon State University,117,Philippines
PH,Central Mindanao University,117,Philippines
PH,Central Philippine University,117,Philippines
PH,Centro Escolar University,117,Philippines
PH,Colegio de San Juan de Letran,117,Philippines
PH,College of the Holy Spirit,117,Philippines
PH,Davao Doctors College,117,Philippines
PH,De La Salle University,117,Philippines
PH,"De La Salle University, Araneta",117,Philippines
PH,Divine Word College of Legazpi,117,Philippines
PH,Don Mariano Marcos Memorial State University,117,Philippines
PH,Far Eastern University,117,Philippines
PH,Feati University,117,Philippines
PH,Foundation University,117,Philippines
PH,Holy Angel University,117,Philippines
PH,Information and Communications Technology Academy,117,Philippines
PH,"Irish University Business School, Cebu",117,Philippines
PH,Isabela State University,117,Philippines
PH,Leyte Normal University,117,Philippines
PH,Leyte State University ,117,Philippines
PH,Liceo de Cagayan University,117,Philippines
PH,Lyceum of the Philippines University,117,Philippines
PH,Manila Central University,117,Philippines
PH,Manuel L. Quezon University,117,Philippines
PH,Manuel S. Enverga University Foundation,117,Philippines
PH,Mariano Marcos State University,117,Philippines
PH,Mindanao State University,117,Philippines
PH,Mindanao State University - Iligan Institute of Technology,117,Philippines
PH,Misamis University,117,Philippines
PH,Mountain View College,117,Philippines
PH,National University,117,Philippines
PH,New Era University,117,Philippines
PH,Northwestern University of the Philippines,117,Philippines
PH,Notre Dame of Marbel University,117,Philippines
PH,Notre Dame University,117,Philippines
PH,Our Lady of Fatima University,117,Philippines
PH,Palawan State University,117,Philippines
PH,Pangasinan State University,117,Philippines
PH,Philippine Christian University,117,Philippines
PH,Philippine Military Academy,117,Philippines
PH,Philippine Normal University,117,Philippines
PH,Philippine Women's University,117,Philippines
PH,Polytechnic University of the Philippines,117,Philippines
PH,Rizal Technological University,117,Philippines
PH,Saint Ferdinand College,117,Philippines
PH,Saint Louis College,117,Philippines
PH,Saint Louis University,117,Philippines
PH,Saint Mary's University,117,Philippines
PH,Saint Paul University,117,Philippines
PH,Samar State University,117,Philippines
PH,San Beda College,117,Philippines
PH,Silliman University,117,Philippines
PH,Southwestern University,117,Philippines
PH,Tarlac State University,117,Philippines
PH,Technological University of the Philippines,117,Philippines
PH,University of Asia and the Pacific,117,Philippines
PH,University of Baguio,117,Philippines
PH,University of Batangas,117,Philippines
PH,University of Bohol,117,Philippines
PH,University of Cagayan Valley,117,Philippines
PH,University of Cebu,117,Philippines
PH,University of Eastern Philippines,117,Philippines
PH,University of lloilo,117,Philippines
PH,University of Manila,117,Philippines
PH,University of Mindanao,117,Philippines
PH,University of Negros Occidental-Recoletos,117,Philippines
PH,University of Northeastern Philippines,117,Philippines
PH,University of Northern Philippines,117,Philippines
PH,University of Nueva Caceres,117,Philippines
PH,University of Pangasinan,117,Philippines
PH,University of Perpetual Help,117,Philippines
PH,"University of Perpetual Help, System Dalta",117,Philippines
PH,University of Regina Carmeli,117,Philippines
PH,University of Saint La Salle,117,Philippines
PH,University of San Agustin,117,Philippines
PH,University of San Carlos,117,Philippines
PH,University of San Jose Recoletos,117,Philippines
PH,University of Santo Tomas,117,Philippines
PH,University of Southeastern Philippines,117,Philippines
PH,University of Southern Mindanao,117,Philippines
PH,University of Southern Philippines Foundation,117,Philippines
PH,University of the Assumption,117,Philippines
PH,University of the City of Manila,117,Philippines
PH,University of the Cordilleras,117,Philippines
PH,"University of the East, Coloocan",117,Philippines
PH,"University of the East, Manila",117,Philippines
PH,"University of the East, Ramon Magsaysay Memorial Medical Center",117,Philippines
PH,University of the Immaculate Conception,117,Philippines
PH,University of the Philippines Baguio,117,Philippines
PH,University of the Philippines Diliman,117,Philippines
PH,University of the Philippines Los Banos,117,Philippines
PH,University of the Philippines Manila,117,Philippines
PH,University of the Philippines Mindanao,117,Philippines
PH,University of the Philippines Open University,117,Philippines
PH,University of the Philippines Visayas,117,Philippines
PH,University of the Philippines Visayas - Cebu High School,117,Philippines
PH,University of the Visayas,117,Philippines
PH,Virgen Milagrosa University Foundation,117,Philippines
PH,Wesleyan University Philippines,117,Philippines
PH,Western Mindanao State University,117,Philippines
PH,West Visayas State University,117,Philippines
PH,Xavier University,117,Philippines
PE,Pontificia Universidad Católica del Perú,68,Peru
PE,Universidad Alas Peruanas,68,Peru
PE,Universidad Andina del Cusco,68,Peru
PE,Universidad Andina Nestor Caceares Velasquez,68,Peru
PE,Universidad Católica de Santa María,68,Peru
PE,Universidad Católica Santo Toribio de Mogrovejo,68,Peru
PE,Universidad César Vallejo,68,Peru
PE,Universidad Cientifica del Sur,68,Peru
PE,Universidad de Chiclayo,68,Peru
PE,Universidad de Ciencias y Humanidades,68,Peru
PE,Universidad de Huánuco,68,Peru
PE,Universidad de Lambayeque,68,Peru
PE,Universidad de Lima,68,Peru
PE,Universidad del Pacifico,68,Peru
PE,Universidad de Piura,68,Peru
PE,Universidad Femenina del Sagrado Corazón,68,Peru
PE,Universidad Los Angeles de Chimbote,68,Peru
PE,Universidad Marcelino Champagnat,68,Peru
PE,Universidad Nacional Agraria de la Selva,68,Peru
PE,Universidad Nacional Agraria La Molina,68,Peru
PE,Universidad Nacional Agraria La Selva,68,Peru
PE,Universidad Nacional Daniel Alcides Carrion,68,Peru
PE,Universidad Nacional de Cajamarca,68,Peru
PE,Universidad Nacional de Educación Enrique Guzmán y Valle,68,Peru
PE,Universidad Nacional de Ingeniería,68,Peru
PE,Universidad Nacional de la Amazonía Peruana,68,Peru
PE,"Universidad Nacional de La Libertad, Trujillo",68,Peru
PE,Universidad Nacional del Altiplano,68,Peru
PE,Universidad Nacional del Callao,68,Peru
PE,Universidad Nacional del Centro del Perú,68,Peru
PE,Universidad Nacional de Piura,68,Peru
PE,Universidad Nacional de San Agustin,68,Peru
PE,Universidad Nacional de San Antonio Abad,68,Peru
PE,Universidad Nacional de San Cristóbal de Huamanga,68,Peru
PE,Universidad Nacional de San Martín,68,Peru
PE,Universidad Nacional de Santa - Chimbote,68,Peru
PE,Universidad Nacional de Tumbes,68,Peru
PE,Universidad Nacional de Ucayali,68,Peru
PE,Universidad Nacional Federico Villarreal,68,Peru
PE,Universidad Nacional Hermilio Valdizan,68,Peru
PE,Universidad Nacional Jorge Basadre Grohmann,68,Peru
PE,Universidad Nacional José Faustino Sánchez Carrión,68,Peru
PE,Universidad Nacional Mayor de San Marcos,68,Peru
PE,Universidad Nacional Pedro Ruíz Gallo,68,Peru
PE,Universidad Nacional San Luis Gonzaga,68,Peru
PE,Universidad Nacional Santiago Antúnez de Mayolo,68,Peru
PE,Universidad Norbert Wiener,68,Peru
PE,Universidad Particular de Chiclayo,68,Peru
PE,Universidad Particular Inca Garcilaso de la Vega,68,Peru
PE,Universidad Peruana Cayetano Heredia,68,Peru
PE,Universidad Peruana de Ciencias Aplicadas,68,Peru
PE,Universidad Peruana de Ciencias e Informática,68,Peru
PE,Universidad Peruana Union,68,Peru
PE,Universidad Privada Antenor Orrego,68,Peru
PE,Universidad Privada del Norte,68,Peru
PE,Universidad Privada de Tacna,68,Peru
PE,Universidad Privada Juan Mejía Baca,68,Peru
PE,Universidad Privada Los Andes,68,Peru
PE,Universidad Privada San Juan Bautista,68,Peru
PE,Universidad Privada San Pedro,68,Peru
PE,Universidad Privada Sergio Bernales,68,Peru
PE,Universidad Ricardo Palma,68,Peru
PE,Universidad San Ignacio de Loyola,68,Peru
PE,Universidad San Martin de Porres,68,Peru
PE,Universidad San Pablo,68,Peru
PE,Universidad Señor de Sipán,68,Peru
PE,Universidad Tecnológica de los Andes de Apurímac,68,Peru
PE,Universidad Tecnológica del Peru,68,Peru
PY,Universidad Americana,13,Paraguay
PY,Universidad Autónoma de Asunción,13,Paraguay
PY,Universidad Autónoma del Paraguay,13,Paraguay
PY,Universidad Católica Nuestra Senora de la Asunción,13,Paraguay
PY,Universidad Columbia del Paraguay,13,Paraguay
PY,Universidad Comunera,13,Paraguay
PY,Universidad de la Integración de las Americas (UNIDAD),13,Paraguay
PY,Universidad del Cono Sur de las Américas,13,Paraguay
PY,Universidad del Norte,13,Paraguay
PY,Universidad Metropolitana de Asunción,13,Paraguay
PY,Universidad Nacional de Asunción,13,Paraguay
PY,Universidad Nacional del Este,13,Paraguay
PY,Universidad Privada del Este,13,Paraguay
PG,Divine Word University,5,Papua New Guinea
PG,Pacific Adventist University,5,Papua New Guinea
PG,Papua New Guinea University of Technology,5,Papua New Guinea
PG,University of Goroka,5,Papua New Guinea
PG,University of Papua New Guinea,5,Papua New Guinea
PA,Columbus University,17,Panama
PA,Floret Global University,17,Panama
PA,Instituto de Enseñanza Superior Oteima,17,Panama
PA,Universidad Abierta y a Distancia de Panama,17,Panama
PA,Universidad Autonoma de Chiriqui,17,Panama
PA,Universidad Católica Santa María La Antigua,17,Panama
PA,Universidad de Cartago,17,Panama
PA,Universidad del Istmo,17,Panama
PA,Universidad de Panamá,17,Panama
PA,Universidad Especializada de Las Americas,17,Panama
PA,Universidad Interamericana de Educacion a Distancia de Panama,17,Panama
PA,Universidad Latina de Panamá,17,Panama
PA,"Universidad Latinoamericana de Ciencia y Tecnologia, Panamá",17,Panama
PA,Universidad Tecnológica de Panamá,17,Panama
PA,Universidad Tecnológica Oteima,17,Panama
PA,Victoria International University,17,Panama
PA,West Coast University (WCU),17,Panama
PS,Al-Aqsa University,16,"Palestine, State of"
PS,Al-Azhar University of Gaza,16,"Palestine, State of"
PS,Al-Quds Open University,16,"Palestine, State of"
PS,Al-Quds University - The Arab University in Jerusalem,16,"Palestine, State of"
PS,An-Najah National University,16,"Palestine, State of"
PS,Arab American University - Jenin,16,"Palestine, State of"
PS,Bethlehem University,16,"Palestine, State of"
PS,Birzeit University,16,"Palestine, State of"
PS,Hebron University,16,"Palestine, State of"
PS,Islamic University of Gaza,16,"Palestine, State of"
PS,Palestine Polytechnic University,16,"Palestine, State of"
PS,Palestine Technical College-Dier Elbalah,16,"Palestine, State of"
PS,Palestine Technical University - Kadoorie,16,"Palestine, State of"
PS,Ummah University,16,"Palestine, State of"
PS,University College of Applied Sciences,16,"Palestine, State of"
PS,University of Palestine,16,"Palestine, State of"
PK,Abasyn University Peshawar,138,Pakistan
PK,Aga Khan University,138,Pakistan
PK,Air University,138,Pakistan
PK,Alhamd Islamic University,138,Pakistan
PK,Al-Khair University,138,Pakistan
PK,Allama Iqbal Open University,138,Pakistan
PK,Alpha Omega University,138,Pakistan
PK,"American University of Hawaii, Punjab Campus",138,Pakistan
PK,Arid Agriculture University,138,Pakistan
PK,Asian Management Institute,138,Pakistan
PK,Asia Pacific Institute of Information Technology Pakistan (APIIT PAK),138,Pakistan
PK,Azad Jammu and Kashmir University,138,Pakistan
PK,"Bahauddin Zakariya University, Multan",138,Pakistan
PK,Bahria University,138,Pakistan
PK,Balochistan University of Engineering and Technology Khuzdar,138,Pakistan
PK,Balochistan University of Information Technology & Management Sciences ,138,Pakistan
PK,Baqai Medical University,138,Pakistan
PK,Cecos Univeristy of Information Technology,138,Pakistan
PK,College of Business Management ( CBM ),138,Pakistan
PK,COMSATS Institute of Information Technology,138,Pakistan
PK,"COMSATS Institute of Information Technology, Abbottabad",138,Pakistan
PK,"COMSATS Institute of Information Technology, Attock",138,Pakistan
PK,"COMSATS Institute of Information Technology, Lahore",138,Pakistan
